id,name,description,ingredients,ingredients_raw_str,serving_size,servings,steps,tags,search_terms
284237,Tropical Pineapple Salad,Delectable tropical fruit salad that is very light and refreshing!,"['pineapple chunks', 'honey', 'lime juice', 'cornstarch', 'orange rind', 'coconut milk', 'bananas', 'kiwi fruits', 'oranges', 'shredded coconut']","[""2 (16   ounce) cans   pineapple chunks (save juice)"",""3   tablespoons    honey"",""1/4  cup    lime juice"",""1 1/2  tablespoons    cornstarch"",""1   teaspoon   grated orange rind"",""1/2  cup    coconut milk"",""3       bananas, sliced "",""3       kiwi fruits, diced "",""2       oranges, peeled \u0026 cut into pieces "",""  shredded coconut (to garnish)""]",1 (99 g),16,"['Stir juice from 2 cans pineapple together in saucepan with honey, lime juice, coconut milk and corn starch.  Bring to simmering and cook until slightly thickened.  Stir in orange rind and cool.', 'In large bowl, toss pineapple chunks, bananas, kiwis, and oranges together.  Stir in cooled sauce.  Put in refrigerator for 1 hour before serving.', 'Serve with shredded coconut for a garnish on top.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'for-large-groups', 'low-protein', 'healthy', 'salads', 'fruit', 'easy', 'kid-friendly', 'kosher', 'low-fat', 'vegetarian', 'dietary', 'low-sodium', 'low-cholesterol', 'low-calorie', 'healthy-2', 'low-in-something', 'tropical-fruit', 'bananas', 'pineapple', 'brunch', 'number-of-servings', '3-steps-or-less']","{'low-calorie', 'low-sodium', 'vegetarian', 'salad', 'healthy', 'low-fat'}"
199446,Beef Tenderloin Pie,This is a family treat. I usually make a beef tenderloin Christmas Eve and use the scrapes of tenderloin that I've cut off the main meat to make this dish.  The tarragon with the rich gravy helps to marry this dish together.,"['beef tenderloin', 'onion', 'carrot', 'celery', 'garlic clove', 'beef stock', 'butter', 'flour', 'potato', 'tarragon', 'parsley', 'pie crusts']","[""1   lb    beef tenderloin"",""1/2  cup    onion, chopped finely "",""1       carrot, chopped finely "",""1       celery, chopped finely "",""1       garlic clove, minced "",""1 (16   ounce) can   beef stock"",""2   tablespoons    butter"",""2   tablespoons    flour"",""1       potato, diced "",""1/2  teaspoon    tarragon"",""1   tablespoon    parsley"",""1 (15   ounce) package   pie crusts, Pillsbury ""]",1 (296 g),6,"['Saute garlic, onion, carrot and celery in 1T. olive oil &amp; 1 T. butter.  Add raw or cooked pieces of tenderloin and cook till heated thru or brown.', 'Add beef stock and bring to a boil.', 'Add diced potatoes.', 'Reduce heat and simmer on low for 10 to 15 minutes.', 'Combine flour and butter into a paste and add to mixture.', 'Stir for 5 more minutes until thick.', 'Season with Salt, pepper, tarragon and parsley.', 'Pour into unbaked pie shell.', 'Top with second pie crust, crimp edges and make air slits.', 'Bake at 350 for 30 minutes.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'main-dish', 'beef', 'dinner-party', 'one-dish-meal', 'seasonal', 'meat']","{'pie', 'dinner', 'beef'}"
424114,Saucijzebroodjes (Dutch Pig in a Blankets),"Posted for ZWT6.  I grew up in a very Dutch community in Iowa and had these all the time growing up....yummy!  Prep time is an estimate.
Note: These can be made ahead of time; refrigerate or freeze and reheat before serving.","['flour', 'salt', 'baking powder', 'vegetable shortening', 'egg', 'milk', 'lean pork sausage', 'ground beef', 'breadcrumbs', 'cream', 'salt and pepper']","["""",""2   cups    flour"",""1/2  teaspoon    salt"",""2   teaspoons    baking powder"",""1/2  cup    vegetable shortening"",""1       egg, beaten "",""1/2  cup    milk"","""",""1   lb    lean pork sausage"",""1/2  lb    ground beef"",""1/4  cup    breadcrumbs"",""2   tablespoons    cream"",""  salt and pepper, to taste ""]",1 (1274 g),1,"['For Dough:', 'Sift dry ingredients together.', 'Cut shortening into dry mixture.', 'Mix beaten egg and milk and add to the flour mixture.', 'On floured surface, knead dough 8 to 10 times.', 'Divide dough into 2 parts and roll each half to 1/4 inch thickness. Use a medium-sized cookie cutter to cut 15 rounds of dough from each half.', 'For Filling:', 'Blend all ingredients together.', 'Shape 30 small rolls of meat (like link sausages).', 'Assembly:', 'Place 1 roll of filling in each pastry round; fold pastry over the filling and seal edges. Place on baking sheets with raised edges.', 'Bake at 350 degrees for 40 minutes.', 'Serve hot.']","['time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'lunch', 'pork', 'european', 'dutch', 'meat', 'pork-sausage', '4-hours-or-less']",{'lunch'}
157600,Berries With Honey Creme Sauce,"This recipe is so simple and I've made it throughout the years for my family as well as for lots of company. It is very good, and once again, you can do a million things with it.","['cottage cheese', 'vanilla extract', 'grand marnier', 'honey', 'honey', 'berries', 'berries', 'almonds']","[""2   cups    ricotta cheese or 2   cups    mascarpone cheese"",""1/4  teaspoon    vanilla extract"",""1/8  teaspoon    Grand Marnier (optional-depends on whether you\u0027re serving for breakfast or not)"",""1   tablespoon    honey"",""1   teaspoon    honey"",""3   cups   fresh berries, washed, hulled, halved or "",""3   cups   frozen berries, thawed "",""3   tablespoons   finely ground almonds (for sprinkling) or 3   tablespoons   finely ground pecans (for sprinkling)""]",1 (59 g),6,"['Process cheese, vanilla, Gran Marnier if using, and honey in a food processor until very smooth.', 'Serve sauce over berries.', 'Sprinkle with nuts.']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'breakfast', 'desserts', 'fruit', 'american', 'southern-united-states', 'easy', 'central-american', 'diabetic', 'kosher', 'vegetarian', 'dietary', 'berries', 'blueberries', 'raspberries', 'strawberries', 'brunch', 'taste-mood', 'sweet', 'presentation', 'served-cold', '3-steps-or-less']","{'diabetic', 'vegetarian', 'dessert', 'southern', 'breakfast'}"
208128,Rijsttafel,"This recipe is a simplified version of the famous RIJSTTAFEL given to me by a friend from Holland where it is a very popular dish.
Quite a lot of meat here so serve with fried rice, good party dish.","['roasting chickens', 'oil', 'madras curry powder', 'onions', 'fresh ginger', 'garlic cloves', 'green peppers', 'red pepper', 'turmeric', 'chicken stock', 'cucumber', 'lemon juice', 'flour', 'milk', 'currants', 'salt %26 pepper']","[""2 (3   lb)    roasting chickens, skinned and cubed  (reserve livers and hearts)"",""3   tablespoons    oil"",""2   tablespoons    Madras curry powder"",""4       onions, sliced "",""1   tablespoon    fresh ginger, chopped "",""2       garlic cloves, chopped "",""2       green peppers, chopped "",""1       red pepper, chopped "",""1/2  teaspoon    turmeric"",""1   pint    chicken stock"",""1       cucumber, sliced 1-inch thick "",""1   tablespoon    lemon juice"",""1   tablespoon    flour"",""1/4  cup    milk"",""2   tablespoons    currants"",""  salt \u0026 pepper, for seasoning ""]",1 (438 g),6,"['Heat the oil in a large pan and stir in the curry powder, add the chicken and brown it.', 'Add  the onions, garlic, peppers, ginger and turmeric.Fry for 2 minutes.', 'Add the chicken livers and hearts to the pan with the currants, cover with the stock. Cook till the meat is tender.', 'Add the cucumber and lemon juice, cook till the cucumber is tender.', 'In a small pan mix the flour and milk together, to make a paste. Strain the cooking liquid from the chicken onto the flour/milk mix and cook till thickened. If the mix is too thick, add a little milk.', 'Add this to the chicken.', 'Stir to combine the chicken and vegetables with the thickened stock and cook on low heat for 5 minutes.', 'Season with the salt and pepper to taste.', 'Serve with fried rice.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'main-dish', 'poultry', 'asian', 'chicken', 'indonesian', 'dietary', 'low-sodium', 'low-carb', 'low-in-something', 'meat']","{'indonesian', 'dinner', 'low-sodium', 'low-carb'}"
383802,Basil Tomato Pork Chops,"Moist tender pork chops, cooked in a fresh vegetable sauce.  Great served over top rice or egg noodles.
From Land-o-Lakes Cookbook.","['butter', 'fresh garlic', 'pork chops', 'whole tomatoes', 'basil leaves', 'salt', 'black pepper', 'water', 'cornstarch', 'onion', 'green pepper']","[""2   tablespoons    butter or 2   tablespoons    margarine"",""1   teaspoon    fresh garlic, minced "",""8       pork chops (each about 1/2in thick)"",""1 (28   ounce) can   whole tomatoes"",""1   teaspoon    basil leaves"",""1   teaspoon    salt"",""1/2  teaspoon    black pepper"",""1/2  cup    water"",""3   tablespoons    cornstarch"",""1   medium    onion, sliced into rings "",""1   medium    green pepper, sliced into rings ""]",1 (476 g),6,"['in a dutch oven melt butter until sizzling, stir in garlic.', 'add 4 chops, brown on both sides, remove from pan and repeat with remaining pork chops.', 'return all pork chops to pan, stir in tomatoes, basil, salt and pepper.', 'cover and cook over med heat stirring occasionally until pork chops are fork tender.', 'remove pork chops and keep warm.', 'in a bowl stir together water and cornstarch, stir cornstarch mixture into hot cooking liquid in dutch oven, add onion and green pepper.', 'cook over med-high heat stirring until thickened and vegetables are crispy tender.', 'serve sauce over pork chop.']","['weeknight', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'side-dishes', 'pork', 'vegetables', 'dietary', 'low-calorie', 'low-carb', 'low-in-something', 'meat', 'pork-chops', 'onions', 'peppers', 'brunch', '4-hours-or-less']","{'side', 'pork', 'low-calorie', 'low-carb'}"
391870,Chicken Bacon Ranch Quesadillas,I love chicken bacon ranch pizza and melts so I thought I would try a quesadilla . It turned out really good! You can add sauteed sweet onions also!,"['flour tortillas', 'chicken', 'bacon', 'ranch dressing', 'red pepper flakes', 'monterey jack cheese']","[""4       flour tortillas"",""1/4  cup    chicken, shredded and seasoned with fajita seasoning "",""1/4  cup    bacon, cooked and crumbled "",""4   tablespoons    ranch dressing, low fat is ok "",""  red pepper flakes"",""  monterey jack cheese or  monterey and colby mix cheese""]",1 (201 g),2,"['Spread 2 tbsp ranch dressing on 2 tortillas.', 'Put cheese, chicken, and bacon on top of the ranch. Sprinkle red pepper flakes on each one (optional). Top with remaining tortilla.', 'Heat pan. Spray with Pam. Place quesadilla in pan. Cook each side 1-2 minutes until cheese melts and tortilla in slightly browned.']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'for-1-or-2', 'appetizers', 'lunch', 'poultry', 'easy', 'chicken', 'meat', 'number-of-servings', '3-steps-or-less']","{'appetizer', 'lunch', 'chicken'}"
419572,Carrot Kinpira,Vegweb.com Recipes,"['carrots', 'sesame oil', 'soy sauce', 'sugar', 'sesame seeds']","[""4   medium    carrots"",""1   tablespoon    sesame oil"",""2   tablespoons    soy sauce"",""1   teaspoon    sugar"",""2   tablespoons    sesame seeds""]",1 (79 g),2,"['Cut the carrots into thin strips like matches.', 'Heat oil in a frying pan over high flame. Add carrots and toss until crisp tender (it takes about 4 minutes).', 'Add sugar and sesame seeds and toss 1 more minute.', 'Add soy sauce and toss for 30 seconds.', 'Serve.', 'If you like it spicy, try it with hot sauce or chili.']","['15-minutes-or-less', 'time-to-make', 'preparation', 'for-1-or-2', 'low-protein', '5-ingredients-or-less', 'easy', 'dietary', 'low-cholesterol', 'low-calorie', 'low-in-something', 'number-of-servings']",{'low-calorie'}
93650,Creamed Fresh Spinach,"There are lots of creamed spinach recipes on Zaar, but this one is different in that it uses not only fresh spinach and real cream, but also chicken broth. If you don't care for sweet onions, use regular white onion. Recipe adapted from a version found in the Steak Lover's Coobook.","['fresh spinach', 'sweet onion', 'nutmeg', 'ground cinnamon', 'salt', 'reduced-sodium chicken broth', 'heavy cream']","[""2 (10   ounce) bags   fresh spinach, washed  (I prefer baby spinach leaves)"",""1/2  cup   chopped sweet onion (such as Vidalia or Wala Walla)"",""1/4  teaspoon   freshly grated nutmeg, to taste "",""1/8  teaspoon    ground cinnamon"",""1/8  teaspoon    salt (to taste)"",""1/2  cup    reduced-sodium chicken broth"",""1/2  cup    heavy cream""]",1 (157 g),4,"['Rinse off spinach well and shake to dry, but there should be some water still on the leaves (this residual water will help steam the spinach).', 'Remove any tough stems from the spinach, then place spinach leaves into a large saucepan, cover, and cook over medium heat just until wilted- approximately 4 minutes, checking once halfway through to flip the leaves over to ensure even cooking.', 'Have ready a mesh strainer, so that as soon as the spinach leaves have wilted, you can strain them over the sink, while running cold water over them to prevent overcooking.', 'Make sure the spinach is cooled down very well from the water, then set aside to drain.', 'Mix together onion, spices,salt,chicken broth,and cream in a small pan.', 'Bring to a boil (uncovered) over medium heat and let reduce to about 3/4 cup, this will take some time- approximately 15-20 minutes, stirring occasionally and adjusting heat as needed to keep from burning.', 'Meanwhile, squeeze the spinach dry using your hands- get out all the excess liquid you can.', 'Chop spinach coarsely and then add to the reduced cream mixture.', 'Taste and season to taste.', 'If making this in advance, cover and chill then reheat in a saucepan until bubbling, stirring, for about 4 minutes or until warmed through.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'low-protein', 'side-dishes', 'eggs-dairy', 'vegetables', 'american', 'stove-top', 'dietary', 'low-sodium', 'low-calorie', 'comfort-food', 'low-carb', 'low-in-something', 'greens', 'spinach', 'taste-mood', 'savory', 'equipment', 'presentation', 'served-hot']","{'side', 'low-calorie', 'low-sodium', 'low-carb'}"
259085,Poached Fish in a Cream Tomato Sauce,"From ""Cooking Fun"" submitted by Goldie Singer (1950), Fairlawn, NJ.  I copied this from a friend's cookbook.  It was her MIL's cookbook.","['fish fillets', 'salt', 'pepper', 'butter', 'onion', 'garlic clove', 'canned tomato', 'cream', 'parsley', 'flour', 'white wine', 'lemon juice']","[""1 1/2  lbs    fish fillets"",""1   teaspoon    salt"",""1/4  teaspoon    pepper"",""2   tablespoons    butter, divided "",""1       onion, chopped "",""1       garlic clove"",""3/4  cup    canned tomato"",""1/4  cup    cream or 1/4  cup    milk"",""  parsley, chopped, to taste "",""1   teaspoon    flour"",""1/4  cup    white wine or 1/4  cup    water"",""1/2  teaspoon    lemon juice""]",1 (283 g),4,"['Sprinkle fish with salt and pepper.', 'Melt 1 tablespoons of the butter in a skillet and add the onion and garlic.', 'Place fish on top and arrange tomatoes over the fish, sprinkle with parsley and pour wine or water around fish.', 'Use a vented lid or use waxed paper with a small hole cut in center over the skillet and bring to a boil.', 'Cook 5-10 minutes or until fish flakes easily with a fork.', 'Remove lid or waxed paper and garlic.', ""Remove fish to a warm platter so it won't over cook and become dry)."", 'Pour cream or milk into skillet.', 'Melt the other 1 tablespoon butter and add  the lemon juice and the flour.', 'Add this to the skillet sauce and blend; it should thicken.', 'Serve fish with the sauce over it.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'very-low-carbs', 'lunch', 'main-dish', 'eggs-dairy', 'seafood', 'vegetables', 'american', 'jewish-ashkenazi', 'easy', 'european', 'dinner-party', 'kosher', 'fish', 'stove-top', 'dietary', 'low-calorie', 'low-carb', 'low-in-something', 'saltwater-fish', 'sole-and-flounder', 'tomatoes', 'equipment']","{'low-calorie', 'lunch', 'low-carb', 'fish', 'dinner'}"
523596,Roasted Garlic Salad Dressing,"I love the garlic dressing from Boston Market, and decided to try to make my own. I couldn't find a copycat recipe but did find something similar. Tweeked just a little, I hope you enjoy.","['garlic', 'water', 'olive oil', 'apple cider vinegar', 'honey', 'sea salt']","[""2   heads    garlic"",""6   tablespoons    water"",""1/4  cup    olive oil"",""1/4  cup    apple cider vinegar"",""1 -2   tablespoon    honey"",""1/2  teaspoon    sea salt""]",1 (345 g),1,"['To Roast Garlic: Cut 1/4"" off tops of garlic heads, drizzle with a little olive oil, and sprinkle with salt. Wrap in foil and bake 45 minutes or until soft.', 'Take baked garlic heads and squeeze out garlc into a small bowl. Mash until smooth.', 'Combine all ingredients in a food processor(garlic through sea salt). Process until smooth. This will store in a fridge up to one week, but I always use it up in a few days.  This goes great on salads(I like spinach salad with cucumber, and red pepper).']","['60-minutes-or-less', 'time-to-make', 'course', 'preparation', 'salads', 'easy', 'dietary', '3-steps-or-less']",{'salad'}
324719,Peanut Butter Truffles,From  Easy Home Cooking Magazine.,"['milk chocolate chips', 'whipping cream', 'butter', 'creamy peanut butter', 'peanuts']","[""2   cups    milk chocolate chips"",""1/2  cup    whipping cream"",""2   tablespoons    butter"",""1/2  cup    creamy peanut butter"",""3/4  cup    peanuts, finely chopped ""]",1 (722 g),1,"['Combine chocolate chips, whipping cream and butter in heavy, medium saucepan; melt over low heat, stirring occasionally.', 'Add peanut butter; stir until blended. Pour into pie pan. Refrigerate about 1 hour or until mixture is fudgy but soft, stirring occasionally.', 'Shape mixture by tablespoonfuls into 1-1/4-inch balls; place on waxed paper.', ""Place peanuts in shallow bowl. Roll balls in peanuts; place in petit four or paper candy cups. (If peanuts won't stick because truffle has set, roll truffle between palms until outside is soft.)."", 'Truffles can be refrigerated 2 to 3 days or frozen several weeks.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', '5-ingredients-or-less', 'desserts', 'easy', 'candy', 'dietary', 'high-protein', 'high-in-something']",{'dessert'}
160163,Rigatoni With Broccoli in Garlic Sauce,This recipe is from www.icantbelieveitsnotbutter.com.,"['rigatoni pasta', 'fresh broccoli', 'i can%27t believe it%27s not butter%c2%ae spread', 'red bell pepper', 'shallots', 'salt', 'ground black pepper', 'garlic cloves', 'all-purpose flour', 'chicken broth', 'parmesan cheese']","[""8   ounces    rigatoni pasta or 8   ounces    penne pasta"",""4   cups    fresh broccoli (about 1 medium head) or 4   cups    frozen broccoli florets (about 1 medium head)"",""1/4  cup    I Can\u0027t Believe It\u0027s Not Butter® Spread, spread "",""1/2  cup   finely chopped red bell pepper"",""1   large    shallots or 1   large    onion, finely chopped "",""1/2  teaspoon    salt"",""1/4  teaspoon    ground black pepper"",""4       garlic cloves, finely chopped "",""2   tablespoons    all-purpose flour"",""1 (14 1/2  ounce) can   chicken broth"","" grated parmesan cheese""]",1 (356 g),4,"['Cook pasta according to package directions, adding broccoli during last 3 minutes of cooking; drain.', ""Meanwhile, in 12-inch nonstick skillet, melt I Can't Believe It's Not Butter Spread over medium-high heat and cook red pepper, shallot, salt and pepper, stirring occasionally, 3 minutes or until vegetables are tender."", 'Add garlic and cook, stirring frequently, 30 seconds.', 'Stir in flour and cook, stirring frequently, 1 minute.', 'Stir in broth.', 'Bring to a boil over high heat and boil 30 seconds.', 'To serve, toss sauce with hot pasta and broccoli and sprinkle with cheese.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'main-dish', 'pasta', 'vegetables', 'easy', 'dinner-party', 'holiday-event', 'stove-top', 'inexpensive', 'pasta-rice-and-grains', 'broccoli', 'peppers', 'brunch', 'taste-mood', 'equipment', 'presentation', 'served-hot']","{'dinner', 'pasta'}"
20283,Ham & Swiss Casserole,Quick and easy; good way to use up leftover ham.,"['medium noodles', 'ham', 'swiss cheese', 'cream of celery soup', 'sour cream', 'green pepper', 'onion', 'breadcrumbs']","[""8   ounces    medium noodles, cooked and drained "",""2   cups   cooked cubed ham"",""2   cups   shredded swiss cheese"",""1   can    cream of celery soup"",""8   ounces    sour cream"",""1/2  cup   chopped green pepper"",""1/2  cup   chopped onion"",""  breadcrumbs (Optional)""]",1 (177 g),6,"['In a greased 13x9 dish, layer 1/3 of noodles, ham and swiss.', 'In a bowl, combine the soup, peppers, onions and sour cream and spread on the layer in the casserole dish.', 'Repeat layers.', 'Top with bread crumbs or extra cheese, if desired.', 'Bake at 350 degrees 45 minutes.']","['ham', '60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'casseroles', 'main-dish', 'eggs-dairy', 'pork', 'american', 'oven', 'cheese', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'meat', 'equipment']","{'casserole', 'dinner', 'low-carb'}"
43005,Tocino Del Cielo,"If you are watching your cholesterol, this recipe may is not for you. It's good to indulge on this occasionally.","['egg yolks', 'sugar', 'water']","[""25       egg yolks"",""4   cups    sugar"",""3   cups    water""]",1 (473 g),4,"['Boil sugar and water until syrup forms small ball when dropped in water.', 'Beat egg yolks, add the syrup after cooling it then blend well and strain.', 'Line a pan or small molds with thick caramel syrup.', 'Fill ¾ full with mixture and steam until toothpick inserted comes out clean.', 'Allow to cool before unmolding.', 'NOTE: Tocino Del Cielo is often baked in small individual molds and placed in small soufflé cups for serving.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'healthy', '5-ingredients-or-less', 'desserts', 'eggs-dairy', 'asian', 'easy', 'dinner-party', 'eggs', 'filipino', 'dietary', 'low-sodium', 'low-in-something']","{'dessert', 'dinner', 'low-sodium'}"
175356,Grilled Italian Pork Burger,An Italian twist on the American Hamburger,"['ground lean pork', 'red wine', 'garlic clove', 'fennel seeds', 'salt and pepper', 'olive oil', 'hard rolls', 'tomatoes', 'lettuce', 'onion', 'cheese']","[""1   lb    ground lean pork"",""2   tablespoons    red wine"",""1       garlic clove, crushed "",""1 1/2  teaspoons   crushed fennel seeds"",""  salt and pepper, to taste "",""  olive oil"",""4       hard rolls, split "",""  tomatoes, slices "",""  lettuce"",""  onion, sliced "",""  cheese, sliced ""]",1 (179 g),4,"['In a medium bowl, mix together the pork, red wine, garlic, fennel seed, salt and pepper.', 'Pat gently into 4 patties.', 'Brush each patty lightly with olive oil. Place directly over hot coals on grill. Close grill hood and grill for 5 minutes, turn and cook on second side for 4 minutes or no longer pink.', 'Serve on hard rolls with cheese,lettuce, tomato, and onion garnish, if desired.']","['15-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'lunch', 'pork', 'barbecue', 'european', 'italian', 'dietary', 'comfort-food', 'meat', 'taste-mood', 'to-go', 'camping', 'equipment', 'grilling']","{'pork', 'italian', 'lunch'}"
427085,Sourdough Clam Fritters,"Alaska Magazine printed a version of this recipe for Sourdough Clam Fritters years back, and it's always nice to find different uses for sourdough.","['sourdough starter', 'eggs', 'powdered milk', 'clam', 'dried onion', 'garlic powder', 'salt', 'baking soda', 'flour', 'oil']","[""1   cup    sourdough starter"",""2       eggs, beaten "",""1/2  cup    powdered milk"",""1   cup   minced clam"",""1   teaspoon   minced dried onion"",""1/4  teaspoon    garlic powder"",""1/2  teaspoon    salt"",""1/2  teaspoon    baking soda"",""1   cup    flour"",""  oil (for deep frying)""]",1 (87 g),4,"['Start heating up the oil for frying:  in a heavy pot or deep fryer, heat the oil (at a depth of at least 3 inches) to 375 degrees F.', 'In a bowl, combine the sourdough starter and eggs, then stir in the powdered milk, clams, and dried onion.', ""In a different bowl, combine the dry ingredients, then add it into the clam mixture. Stir until it's all combined well."", 'Drop by spoonfuls into the oil and dry until the fritters are a nice, deep golden brown, which will take about 1 to 3 minutes per side.', 'Drain fried fritters well on/with paper towels and serve immediately.', 'Note:  some people like to add corn to these fritters, which is nice, too.  You can use just about any kind of clam meat for these.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'cuisine', 'preparation', 'occasion', 'north-american', 'main-dish', 'side-dishes', 'seafood', 'american', 'holiday-event', 'summer', 'seasonal', 'pacific-northwest', 'independence-day', 'shellfish', 'clams', 'brunch']","{'side', 'dinner'}"
380568,Easy Beef Marinades,"Easy marinades for budget beef! I found this recipe in Woman's World magazine. I have not tried these marinades, but I'm posting them for safe keeping.","['boneless beef roast', 'orange juice', 'soy sauce', 'oil', 'sugar', 'ground ginger', 'vinaigrette dressing', 'garlic cloves', 'pepper', 'honey', 'dijon mustard', 'vinegar', 'oil', 'garlic cloves', 'pepper', 'dried rosemary', 'salt', 'italian salad dressing', 'lime juice', 'chili powder', 'ground cumin', 'molasses', 'bourbon whiskey', 'scallions', 'olive oil', 'balsamic vinegar', 'soy sauce', 'garlic cloves', 'olive oil', 'sherry wine', 'red wine vinegar', 'garlic cloves', 'salt', 'pepper', 'red wine', 'teriyaki sauce', 'honey', 'spicy brown mustard', 'garlic clove']","[""1 1/2  lbs    boneless beef roast"","""",""1/2  cup    orange juice"",""1/4  cup    soy sauce"",""2   tablespoons    oil"",""1   tablespoon    sugar"",""1/2  teaspoon    ground ginger"","""",""3/4  cup   caesar style vinaigrette dressing"",""2       garlic cloves, minced "",""1/2  teaspoon    pepper"","""",""1/4  cup    honey"",""1/4  cup    Dijon mustard"",""1/4  cup    vinegar"",""2   tablespoons    oil"",""2       garlic cloves, minced "",""1   teaspoon    pepper"",""3/4  teaspoon    dried rosemary"",""1/4  teaspoon    salt"","""",""2/3  cup    Italian salad dressing"",""3   tablespoons    lime juice"",""1   teaspoon    chili powder"",""1/2  teaspoon    ground cumin"","""",""1/4  cup    molasses"",""1/4  cup    bourbon whiskey"",""2   cups   chopped scallions"",""2   tablespoons    olive oil"",""1   tablespoon    balsamic vinegar"",""2   teaspoons    soy sauce"",""2       garlic cloves, minced "","""",""1/4  cup    olive oil"",""1/4  cup    sherry wine"",""2   tablespoons    red wine vinegar"",""2       garlic cloves, minced "",""1/2  teaspoon    salt"",""1/2  teaspoon    pepper"","""",""1/2  cup    red wine"",""1/4  cup    teriyaki sauce"",""3   tablespoons    honey"",""1/4  cup    spicy brown mustard"",""1       garlic clove, minced ""]",1 (405 g),5,"['Start with the boneless beef then make a marinade.', '1 1/2 pounds boneless beef.', 'Ginger Orange:.', 'Combine orange juice, soy sauce, oil, sugar, and ground ginger.', 'Zesty Caesar:.', 'Mix caesar style vinaigrette salad dressing, minced garlic, and pepper.', 'Honey Dijon:.', 'Blend honey, dijon mustard, and vinegar, oil, minced garlic, pepper, dried rosemary, and salt.', 'Tex Mex Chili:.', 'Combine italian salad dressing, lime juice, chili powder, and ground cumin.', 'Whiskey Molasses:.', 'Stir together molasses, bourbon whiskey, chopped scallions, olive oil,', 'balsamic vinegar, soy sauce and minced garlic.', 'Sherry Garlic:.', 'Mix olive oil, sherry, red wine vinegar, minced garlic, salt, and pepper.', 'Teriyaki Red Wine:.', 'Combine red wine, teriyaki sauce, honey, spicy brown mustard and minced garlic.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'condiments-etc', 'marinades-and-rubs']",{'beef'}
488689,Green Tomato Chili Sauce for Canning,This is a great sauce that we use on meats and in sloppy joes. It is a great way to use up all those green tomatoes at the end of the season. This is from Kris Stewart.,"['green tomatoes', 'bell peppers', 'white onions', 'hot chili peppers', 'white vinegar', 'brown sugar', 'salt', 'allspice', 'ground cloves']","[""36   large    green tomatoes"",""12       bell peppers"",""12       white onions"",""4   small    hot chili peppers"",""4   cups    white vinegar"",""2   lbs    brown sugar"",""2   tablespoons    salt"",""2   tablespoons    allspice"",""1   teaspoon    ground cloves""]",1 (11376 g),1,"['Place green tomatoes, bell peppers, onions and chilis in food processor and process till smooth. Place in a very large non-reactive stock pot and cook for 3 hours to reduce.', 'Hot pack in quarts or pints and water bath process for 15 minutes.']","['time-to-make', 'course', 'preparation', 'low-protein', 'healthy', 'sauces', 'canning', 'condiments-etc', 'easy', 'low-fat', 'dietary', 'low-sodium', 'low-cholesterol', 'low-saturated-fat', 'low-calorie', 'healthy-2', 'low-in-something', '3-steps-or-less', 'technique', 'water-bath', '4-hours-or-less']","{'healthy', 'low-calorie', 'low-fat', 'low-sodium'}"
